id_oblig,id_cli,cod_prod,vr_desembolsado,sdo_capital,vr_cuota,fec_desembolso,fec_venc,dias_mora_act,num_cuotas_pend,calif_riesgo
OBL011045,CLI000373,PR008,16636017.8,14333282.29,156943.56,2023-02-20,2033-12-25,51,94,Alto
OBL011046,CLI005076,PR046,23919446.79,14169621.47,1258918.25,2020-04-04,2033-05-29,27,18,Bajo
OBL011047,CLI007104,PR022,35742733.5,16749498.58,992853.71,2020-06-02,2028-02-05,138,7,Bajo
OBL011048,CLI008021,PR040,5671641.03,862879.45,138332.71,2020-09-11,2034-07-04,73,114,Alto
OBL011049,CLI006694,PR014,14285906.23,13966607.65,187972.45,2026-02-19,2029-10-20,151,43,Bajo
OBL011050,CLI003678,PR042,15193442.2,3544708.07,223432.97,2024-02-20,2030-03-24,22,1,Alto
OBL011051,CLI009287,PR033,41353455.18,17370301.63,646147.74,2019-01-28,2035-01-09,179,93,Alto
OBL011052,CLI000384,PR027,19090010.81,6977025.29,578485.18,2019-01-27,2027-05-20,143,101,Bajo
OBL011053,CLI009067,PR034,33712589.09,22299300.4,340531.2,2019-11-18,2031-12-13,135,58,Alto
OBL011054,CLI002148,PR049,26663443.88,24006386.57,313687.58,2022-04-12,2028-11-02,5,52,Bajo
OBL011055,CLI001563,PR032,46657650.01,27650247.4,536294.83,2022-09-19,2031-09-03,92,90,Medio
OBL011056,CLI004066,PR001,24438905.85,23709084.05,610972.65,2021-12-10,2033-09-24,86,116,Bajo
OBL011057,CLI005948,PR028,11581428.33,10348345.5,189859.48,2024-05-31,2034-02-04,177,59,Bajo
OBL011058,CLI007896,PR030,10868480.1,8206091.11,231244.26,2019-11-22,2032-11-10,2,9,Alto
OBL011059,CLI008569,PR048,22125571.15,6707592.14,232900.75,2018-12-14,2036-04-21,61,41,Bajo
OBL011060,CLI003005,PR030,14181075.38,6555549.45,232476.65,2025-09-20,2030-02-07,53,106,Bajo
OBL011061,CLI007778,PR043,2269686.46,963085.66,33875.92,2022-02-14,2036-05-28,14,36,Medio
OBL011062,CLI002215,PR047,34561971.65,28654347.17,1080061.61,2024-06-19,2031-11-15,143,33,Bajo
OBL011063,CLI009769,PR049,26413274.16,2410069.38,264132.74,2020-12-07,2031-03-18,46,1,Alto
OBL011064,CLI006332,PR006,44994552.1,20525383.74,1323369.18,2020-10-20,2029-03-16,7,84,Alto
OBL011065,CLI009999,PR005,18730364.27,1929452.28,425690.1,2022-08-05,2033-11-29,155,81,Alto
OBL011066,CLI008072,PR015,28455021.06,17083467.51,237125.18,2025-06-28,2030-01-15,81,117,Alto
OBL011067,CLI000182,PR017,45185890.9,23350567.99,418387.88,2019-02-08,2027-03-25,140,119,Bajo
OBL011068,CLI008282,PR018,37005655.9,32870263.79,1321630.57,2023-11-02,2035-03-31,155,118,Medio
OBL011069,CLI008752,PR035,28255252.25,4184812.16,1569736.24,2019-03-17,2035-12-05,141,11,Bajo
OBL011070,CLI001546,PR037,41216829.71,2231310.91,686947.16,2024-09-28,2033-08-11,16,73,Bajo
OBL011071,CLI007695,PR036,3917937.21,1544284.8,32649.48,2019-09-16,2027-05-29,172,40,Medio
OBL011072,CLI007116,PR014,23077717.08,18053545.09,316133.11,2023-12-14,2033-11-13,4,30,Alto
OBL011073,CLI007757,PR003,20164209.98,8801345.06,237226.0,2025-05-05,2033-12-29,60,24,Alto
OBL011074,CLI006645,PR050,37855199.1,5816297.96,573563.62,2021-06-24,2034-12-02,145,14,Medio
OBL011075,CLI009155,PR039,30381170.41,5837054.66,632941.05,2023-09-08,2027-05-23,121,46,Alto
OBL011076,CLI008969,PR011,25255217.89,3110007.03,336736.24,2018-11-05,2036-01-07,142,114,Alto
OBL011077,CLI002972,PR020,18657253.92,12007664.51,388692.79,2024-07-11,2027-05-26,149,112,Bajo
OBL011078,CLI002949,PR022,10137017.29,6331553.63,375445.08,2021-10-01,2030-02-23,149,92,Bajo
OBL011079,CLI001736,PR004,16939932.14,8350622.49,176457.63,2024-04-28,2035-01-13,127,30,Bajo
OBL011080,CLI005862,PR029,8198090.13,7874993.24,227724.73,2026-03-11,2027-02-25,177,43,Medio
OBL011081,CLI000909,PR002,32850587.38,23275501.43,1216688.42,2022-03-03,2028-07-28,50,0,Bajo
OBL011082,CLI002016,PR016,25741687.84,23510494.73,390025.57,2020-08-09,2033-02-15,119,101,Bajo
OBL011083,CLI005197,PR024,5696952.54,3650926.69,178029.77,2025-11-11,2030-11-03,156,71,Alto
OBL011084,CLI000743,PR030,44183224.08,4372535.46,669442.79,2025-06-29,2030-04-05,12,105,Alto
OBL011085,CLI002109,PR003,46900838.9,44879178.27,1954201.62,2021-06-25,2031-09-28,8,113,Alto
OBL011086,CLI006085,PR011,6690355.4,4853891.06,90410.21,2023-08-31,2035-04-09,172,84,Alto
OBL011087,CLI003397,PR032,43379494.92,11917294.23,373961.16,2026-03-23,2031-11-20,98,79,Alto
OBL011088,CLI005739,PR015,3854260.25,2021822.79,74120.39,2023-02-22,2033-03-10,145,96,Alto
OBL011089,CLI005824,PR006,2476849.18,1673300.68,26632.79,2019-01-09,2033-07-07,109,21,Alto
OBL011090,CLI008861,PR048,20857292.75,13675778.01,353513.44,2023-12-26,2029-01-24,175,100,Bajo
OBL011091,CLI002759,PR030,20716919.62,7355487.71,195442.64,2025-11-01,2034-08-21,1,45,Bajo
OBL011092,CLI004935,PR010,42603765.39,18985623.13,1420125.51,2025-02-18,2036-04-14,54,23,Alto
OBL011093,CLI002654,PR025,12595826.08,1276176.33,157447.83,2020-04-20,2034-08-16,66,26,Medio
OBL011094,CLI000131,PR015,1274330.19,42130.91,106194.18,2019-03-26,2035-10-29,134,62,Bajo
OBL011095,CLI007799,PR030,40075160.39,221432.58,3339596.7,2026-01-21,2036-06-08,68,111,Alto
OBL011096,CLI004100,PR015,27610983.85,14947018.62,563489.47,2026-05-10,2034-05-21,132,78,Bajo
OBL011097,CLI003504,PR035,20698169.38,18876693.68,172484.74,2018-10-11,2029-06-20,132,34,Bajo
OBL011098,CLI007013,PR031,2456415.58,2179141.33,22957.15,2025-06-04,2029-10-03,42,97,Bajo
OBL011099,CLI001676,PR036,32293795.86,21264971.81,598033.26,2025-09-13,2032-12-13,131,57,Bajo
OBL011100,CLI003955,PR002,13827241.68,10251650.29,144033.77,2018-11-01,2036-03-26,148,56,Bajo
OBL011101,CLI004475,PR046,27944054.47,23840318.61,313978.14,2020-11-02,2026-10-09,75,59,Bajo
OBL011102,CLI001115,PR003,23806419.01,23781723.18,366252.6,2022-05-07,2034-05-23,90,101,Bajo
OBL011103,CLI002409,PR022,11538712.51,9497934.27,160259.9,2020-10-31,2031-01-30,110,6,Bajo
OBL011104,CLI003204,PR035,14997220.46,13903117.92,254190.18,2025-02-10,2031-10-27,64,97,Alto
OBL011105,CLI003478,PR012,40931240.42,33815341.97,835331.44,2024-10-28,2030-06-05,92,19,Bajo
OBL011106,CLI007468,PR044,31182140.23,19130535.38,458560.89,2023-01-19,2034-10-07,45,91,Bajo
OBL011107,CLI000677,PR040,36025333.7,33110308.0,1286619.06,2021-03-05,2034-07-14,145,36,Medio
OBL011108,CLI008030,PR004,30116559.38,11745473.84,493714.09,2022-07-03,2027-02-01,108,43,Alto
OBL011109,CLI005043,PR039,31982740.16,13405794.12,1998921.26,2022-10-20,2027-11-19,72,114,Bajo
OBL011110,CLI005621,PR002,42762232.43,42461275.61,577868.01,2022-03-03,2030-05-07,180,95,Bajo
OBL011111,CLI005009,PR016,23088918.48,9533017.98,329841.69,2022-07-25,2029-08-09,171,94,Bajo
OBL011112,CLI002444,PR041,47901654.71,25371572.09,1168333.04,2024-08-31,2030-10-25,111,83,Medio
OBL011113,CLI006116,PR022,11585365.43,2601960.5,117023.89,2024-01-02,2030-08-15,146,32,Medio
OBL011114,CLI008376,PR032,24885124.87,20479748.55,507859.69,2025-05-10,2034-03-03,113,9,Bajo
OBL011115,CLI000021,PR031,9231321.75,4952531.96,96159.6,2023-02-14,2032-09-16,21,9,Alto
OBL011116,CLI007708,PR015,13023396.56,2371306.04,156908.39,2024-08-07,2035-07-21,23,69,Medio
OBL011117,CLI002525,PR045,3140444.59,2180348.46,34893.83,2020-02-28,2029-11-10,55,0,Medio
OBL011118,CLI002770,PR009,2777066.22,487201.27,23534.46,2021-09-19,2028-04-04,157,120,Medio
OBL011119,CLI006873,PR001,20060686.79,7397085.33,206811.2,2022-04-08,2028-07-01,106,78,Medio
OBL011120,CLI009938,PR031,26383012.83,10703239.56,233477.99,2018-12-22,2027-07-02,47,29,Medio
OBL011121,CLI002525,PR019,21517249.31,13751906.85,632860.27,2025-05-09,2031-06-22,20,26,Alto
OBL011122,CLI005630,PR017,14827842.76,7097158.06,353043.88,2024-03-25,2029-04-26,38,97,Bajo
OBL011123,CLI004946,PR017,1192547.52,605873.36,42590.98,2021-03-07,2029-12-06,131,54,Alto
OBL011124,CLI005184,PR014,42628058.52,26571845.12,444042.28,2020-01-28,2029-07-16,89,53,Medio
OBL011125,CLI009244,PR008,49105884.15,8806381.99,1169187.72,2022-02-08,2029-02-18,61,118,Bajo
OBL011126,CLI000179,PR006,37046746.34,18766694.44,411630.51,2022-11-18,2029-01-25,121,12,Medio
OBL011127,CLI005025,PR039,33548700.16,23570061.07,2096793.76,2023-05-21,2034-10-17,136,47,Bajo
OBL011128,CLI008011,PR014,5780596.95,2600203.06,412899.78,2022-06-01,2030-04-18,108,66,Alto
OBL011129,CLI006856,PR049,22358974.64,20496764.9,306287.32,2022-10-20,2029-12-02,166,96,Bajo
OBL011130,CLI004035,PR018,31756602.35,10201878.62,266862.2,2024-04-26,2030-05-22,37,111,Medio
OBL011131,CLI009201,PR012,22321827.98,13060948.93,930076.17,2019-08-12,2030-08-30,40,76,Alto
OBL011132,CLI009302,PR045,40207857.09,10535919.0,1675327.38,2022-01-11,2028-02-16,11,103,Alto
OBL011133,CLI007026,PR024,4348347.24,2401367.66,362362.27,2023-02-08,2034-07-13,88,94,Alto
OBL011134,CLI005476,PR027,31033688.13,4503949.14,330145.62,2023-03-20,2033-11-18,39,72,Bajo
OBL011135,CLI001445,PR044,15536982.95,4977855.33,133939.51,2023-11-01,2029-08-12,74,22,Bajo
OBL011136,CLI008079,PR009,3213347.72,317003.02,41196.77,2020-11-04,2027-11-05,145,64,Medio
OBL011137,CLI005608,PR045,2952535.95,2443104.65,84358.17,2024-08-03,2026-11-08,4,1,Alto
OBL011138,CLI006911,PR039,21133339.23,9587736.57,346448.18,2021-03-18,2033-09-21,149,67,Medio
OBL011139,CLI005134,PR014,7042433.29,1368062.79,180575.21,2022-05-16,2032-09-24,153,71,Medio
OBL011140,CLI008544,PR044,29787729.19,8307002.89,2482310.77,2026-02-16,2032-04-07,50,9,Alto
OBL011141,CLI005739,PR030,46487958.05,38227020.34,762097.67,2022-10-25,2030-08-30,112,17,Medio
OBL011142,CLI004464,PR011,13428824.15,326854.1,172164.41,2024-11-07,2035-03-09,87,12,Medio
OBL011143,CLI008784,PR009,21102363.12,20887831.17,376827.91,2025-07-22,2032-06-11,161,0,Bajo
OBL011144,CLI007834,PR013,2376292.16,62772.1,21602.66,2025-11-30,2035-04-19,16,79,Medio
OBL011145,CLI006408,PR023,14248634.17,7093947.01,1096048.78,2019-11-26,2028-12-18,99,30,Medio
OBL011146,CLI006794,PR019,47246526.44,42294426.1,2624807.02,2022-08-05,2033-05-08,104,98,Alto
OBL011147,CLI001326,PR005,25603554.6,9424826.35,222639.61,2023-11-05,2026-11-27,22,80,Bajo
OBL011148,CLI005436,PR005,31461340.98,10331298.62,605025.79,2018-12-20,2031-04-25,25,35,Bajo
OBL011149,CLI003258,PR011,38644056.6,2349141.71,398392.34,2024-08-14,2033-05-17,74,69,Bajo
OBL011150,CLI001219,PR003,42016104.99,32387659.48,763929.18,2021-04-01,2027-10-21,110,92,Alto
OBL011151,CLI007864,PR028,42826594.27,36227032.32,522275.54,2021-01-01,2030-06-08,35,26,Alto
OBL011152,CLI002042,PR017,21073637.6,20274740.1,334502.18,2022-02-28,2028-01-23,43,62,Medio
OBL011153,CLI000721,PR007,17487043.22,6775372.8,920370.7,2018-11-15,2033-05-07,151,120,Bajo
OBL011154,CLI007185,PR043,10477281.07,3944970.9,88790.52,2018-09-30,2027-01-11,99,113,Bajo
OBL011155,CLI002999,PR035,5890530.53,1489040.89,256110.02,2019-08-21,2027-01-21,1,56,Medio
OBL011156,CLI008794,PR010,40840992.35,6125713.25,567236.0,2021-07-18,2029-12-25,108,76,Medio
OBL011157,CLI005122,PR043,43049916.85,25787697.31,1655766.03,2024-05-23,2035-01-27,131,108,Bajo
OBL011158,CLI006753,PR041,6072483.55,2163525.7,104697.99,2019-01-27,2032-05-21,94,111,Bajo
OBL011159,CLI007141,PR035,42748433.03,32952206.7,431802.35,2024-02-04,2029-08-19,17,88,Alto
OBL011160,CLI009740,PR050,11037669.16,5219671.75,234844.02,2019-10-29,2029-01-13,132,46,Bajo
OBL011161,CLI003276,PR026,35409768.24,667803.63,907942.78,2025-03-03,2034-07-11,50,11,Medio
OBL011162,CLI004558,PR018,36032035.13,21038448.52,418977.15,2025-04-06,2033-03-27,27,35,Bajo
OBL011163,CLI005450,PR034,32403689.24,11352104.45,720081.98,2025-05-23,2034-12-29,152,58,Bajo
OBL011164,CLI008550,PR039,45166247.36,30005584.58,447190.57,2026-03-19,2027-07-02,55,8,Bajo
OBL011165,CLI004113,PR038,35595354.68,33010559.39,342263.03,2023-07-25,2033-02-25,144,114,Bajo
OBL011166,CLI004680,PR047,21850670.8,15700855.77,222966.03,2026-01-04,2028-07-18,97,85,Bajo
OBL011167,CLI003502,PR021,16602172.4,10343185.65,148233.68,2020-05-23,2027-01-14,128,26,Bajo
OBL011168,CLI000615,PR015,18830725.52,13037703.89,294230.09,2026-03-24,2026-12-26,24,14,Medio
OBL011169,CLI003222,PR047,31869063.87,29991664.33,287108.68,2021-11-30,2026-10-23,149,93,Alto
OBL011170,CLI007360,PR034,29578262.56,18663900.52,336116.62,2022-09-19,2027-02-22,91,53,Bajo
OBL011171,CLI003175,PR048,4200049.0,2629819.03,82353.9,2025-02-20,2031-06-10,144,75,Alto
OBL011172,CLI005056,PR044,36813151.11,13943482.97,350601.44,2021-04-07,2032-11-19,125,74,Bajo
OBL011173,CLI002593,PR013,29559748.07,10963546.87,547402.74,2018-10-16,2034-07-03,22,74,Alto
OBL011174,CLI001399,PR020,43129280.23,27152987.15,560120.52,2018-09-01,2036-05-27,12,83,Bajo
OBL011175,CLI004784,PR050,7733312.58,6973083.64,72273.95,2019-12-31,2029-05-09,9,14,Medio
OBL011176,CLI007662,PR038,25632326.31,14400594.48,883873.32,2025-04-25,2034-12-13,111,15,Medio
OBL011177,CLI000113,PR018,18167067.34,17454860.68,195344.81,2022-07-17,2032-09-28,103,27,Alto
OBL011178,CLI009745,PR036,40604361.92,4458650.23,3123412.46,2021-06-30,2028-03-13,118,113,Medio
OBL011179,CLI006411,PR042,49459994.16,19832746.22,738208.87,2023-05-04,2027-12-30,77,109,Medio
OBL011180,CLI006313,PR025,14700018.27,6211468.52,213043.74,2024-03-27,2027-06-17,118,28,Alto
OBL011181,CLI002259,PR005,5504375.42,2115863.52,100079.55,2020-07-25,2034-08-24,45,36,Bajo
OBL011182,CLI005473,PR029,40473000.97,15924662.41,674550.02,2019-07-20,2027-08-14,19,8,Bajo
OBL011183,CLI003917,PR038,36729896.69,1377010.03,470896.11,2025-12-12,2031-03-06,36,50,Medio
OBL011184,CLI006930,PR005,42732238.62,11235219.89,593503.31,2023-07-26,2028-10-03,171,24,Bajo
OBL011185,CLI009311,PR001,49857984.07,10182023.03,1187094.86,2026-02-25,2027-12-16,138,9,Bajo
OBL011186,CLI005548,PR010,37929430.77,28791251.1,653955.7,2023-05-05,2033-06-23,150,65,Bajo
OBL011187,CLI006409,PR049,13540971.8,3768609.3,615498.72,2022-12-11,2030-12-18,7,19,Medio
OBL011188,CLI006460,PR039,35669265.04,34244691.49,1783463.25,2025-03-30,2028-03-27,10,49,Alto
OBL011189,CLI001490,PR014,11551897.43,6740688.28,105017.25,2020-01-01,2029-06-19,120,47,Medio
OBL011190,CLI004036,PR027,46904761.36,3322697.32,732886.9,2023-07-18,2029-01-21,138,52,Alto
OBL011191,CLI006589,PR041,25569025.03,761595.14,232445.68,2022-07-18,2029-09-19,55,87,Alto
OBL011192,CLI003548,PR033,49646519.48,30168667.92,455472.66,2024-10-14,2035-02-26,132,107,Alto
OBL011193,CLI007764,PR032,36751314.48,17313612.41,781942.86,2018-09-11,2029-06-27,57,68,Alto
OBL011194,CLI009222,PR025,46021746.66,1315306.53,1643633.81,2025-03-08,2034-05-12,13,91,Bajo
OBL011195,CLI008723,PR050,39597293.15,23413999.56,425777.35,2021-11-19,2032-09-12,123,72,Alto
OBL011196,CLI005359,PR035,1219250.75,384396.25,48770.03,2022-07-31,2030-08-24,140,14,Alto
OBL011197,CLI008570,PR028,38352696.74,13982624.27,1598029.03,2023-08-09,2033-03-12,43,76,Bajo
OBL011198,CLI008798,PR029,46290352.52,32865479.73,1361480.96,2025-05-10,2032-03-14,50,7,Alto
OBL011199,CLI000334,PR040,10350957.45,2144523.9,150013.88,2025-12-30,2033-07-16,138,85,Alto
OBL011200,CLI002841,PR007,32078505.45,16840828.31,517395.25,2023-11-25,2033-10-15,164,13,Medio
OBL011201,CLI003269,PR027,1896084.49,1087942.3,65382.22,2021-11-29,2031-08-10,83,96,Alto
OBL011202,CLI000348,PR046,20408180.31,12642270.19,204081.8,2021-01-29,2032-12-24,169,30,Alto
OBL011203,CLI009508,PR001,8139345.5,6093421.81,214193.3,2020-08-11,2029-12-20,163,78,Alto
OBL011204,CLI002159,PR022,36631212.53,25039668.99,436085.86,2019-01-01,2034-06-26,62,44,Alto
OBL011205,CLI009571,PR034,2183385.09,1734205.56,28355.65,2026-03-14,2036-07-19,154,34,Medio
OBL011206,CLI004728,PR012,1851259.35,1621641.0,42074.08,2020-08-02,2034-10-11,179,15,Alto
OBL011207,CLI005844,PR004,47489460.77,2526815.01,1079305.93,2025-08-19,2036-01-13,95,75,Medio
OBL011208,CLI007668,PR023,37362588.74,14605843.51,667189.08,2021-09-25,2027-06-23,77,39,Alto
OBL011209,CLI008103,PR045,37856279.79,4089720.36,332072.63,2022-02-21,2033-08-18,60,82,Medio
OBL011210,CLI009172,PR033,22339869.66,21005600.04,225655.25,2021-06-26,2027-08-18,56,67,Medio
OBL011211,CLI008918,PR046,24065125.86,1135312.58,325204.4,2026-02-20,2031-12-15,3,106,Bajo
OBL011212,CLI005247,PR004,43333154.66,23157011.93,367230.12,2022-01-13,2033-02-14,145,57,Bajo
OBL011213,CLI009666,PR034,35976388.95,7648529.0,399737.66,2024-03-24,2031-10-22,50,118,Alto
OBL011214,CLI002503,PR021,20119750.94,4145935.93,268263.35,2021-09-22,2035-11-01,147,71,Bajo
OBL011215,CLI008733,PR040,21894852.3,17465975.64,446833.72,2020-05-03,2028-10-08,97,1,Bajo
OBL011216,CLI005634,PR026,3091217.71,1473584.52,85867.16,2026-05-29,2031-08-20,22,20,Bajo
OBL011217,CLI008431,PR006,14013178.95,6867640.73,350329.47,2025-01-06,2033-09-24,148,17,Medio
OBL011218,CLI005842,PR050,20460334.27,1318958.6,660010.78,2025-02-11,2027-03-31,95,87,Bajo
OBL011219,CLI007738,PR027,49250633.12,279160.9,547229.26,2021-10-25,2033-11-01,89,104,Medio
OBL011220,CLI000160,PR012,10865907.72,7194967.05,95314.98,2024-05-31,2027-08-19,28,103,Medio
OBL011221,CLI002276,PR017,15454622.2,11352650.52,200709.38,2019-12-31,2035-06-25,79,34,Alto
OBL011222,CLI006832,PR029,40925792.84,3024868.63,355876.46,2019-01-11,2028-02-19,21,51,Bajo
OBL011223,CLI002666,PR025,46575390.89,45659644.73,394706.7,2023-09-19,2026-09-15,127,94,Bajo
OBL011224,CLI007055,PR036,31973341.09,7617874.45,1031398.1,2020-01-23,2028-02-19,70,14,Medio
OBL011225,CLI006150,PR020,38747010.22,27323126.45,421163.15,2018-09-28,2035-01-31,171,56,Bajo
OBL011226,CLI009535,PR011,6891752.27,2319516.77,265067.39,2020-06-16,2027-05-02,14,17,Alto
OBL011227,CLI004330,PR016,38081549.2,8834666.14,1120045.56,2024-05-07,2028-04-16,180,34,Bajo
OBL011228,CLI008900,PR026,11585883.31,1093590.12,445610.9,2020-09-25,2029-08-24,22,16,Bajo
OBL011229,CLI009556,PR028,3863268.28,1648359.01,124621.56,2024-05-12,2033-03-07,129,10,Bajo
OBL011230,CLI006936,PR024,29117698.64,17832008.29,264706.35,2019-09-23,2033-06-18,76,73,Bajo
OBL011231,CLI004769,PR025,9658505.07,5018466.73,182235.94,2022-09-18,2030-07-24,117,86,Medio
OBL011232,CLI002345,PR047,12866790.28,10951086.57,313824.15,2025-10-19,2035-05-11,74,60,Alto
OBL011233,CLI005168,PR041,20256084.34,13070724.45,1558160.33,2020-08-18,2035-02-22,47,84,Alto
OBL011234,CLI007150,PR025,27977138.89,2200824.02,1332244.71,2021-02-12,2032-12-31,16,29,Bajo
OBL011235,CLI000327,PR050,44080367.55,24445519.7,773339.78,2024-11-06,2030-09-18,97,13,Bajo
OBL011236,CLI001221,PR011,12468857.16,680245.93,429960.59,2019-01-01,2028-07-01,7,103,Medio
OBL011237,CLI004979,PR033,31290289.56,393944.71,272089.47,2023-03-12,2028-04-18,99,106,Bajo
OBL011238,CLI007585,PR013,23051434.09,504656.54,259004.88,2024-11-21,2032-02-24,86,118,Alto
OBL011239,CLI005283,PR030,13617612.95,3339649.26,368043.59,2024-05-10,2031-03-05,129,93,Medio
OBL011240,CLI000064,PR033,6194023.4,4391217.16,57888.07,2023-01-10,2034-10-26,58,91,Alto
OBL011241,CLI008848,PR032,28484596.67,9191292.9,258950.88,2026-03-28,2028-06-28,17,111,Alto
OBL011242,CLI004348,PR037,26860447.14,23551078.58,265945.02,2026-03-20,2033-10-15,7,78,Alto
OBL011243,CLI009490,PR022,33863593.87,16701168.51,573959.22,2020-05-19,2033-04-05,13,30,Alto
OBL011244,CLI000269,PR036,27701950.09,10408401.68,407381.62,2019-05-08,2027-12-15,115,60,Medio
OBL011245,CLI003627,PR016,11214520.74,10322871.01,254875.47,2019-01-18,2028-08-16,30,96,Alto
OBL011246,CLI006814,PR017,43801450.15,31653985.88,391084.38,2025-06-13,2035-01-25,38,107,Alto
OBL011247,CLI007921,PR010,38159072.3,7619785.7,794980.67,2025-03-23,2028-09-08,31,17,Medio
OBL011248,CLI002906,PR029,3982050.7,3042909.2,79641.01,2019-03-28,2031-02-23,61,21,Medio
OBL011249,CLI002704,PR047,47389252.54,14969147.32,469200.52,2023-01-09,2029-03-03,10,60,Medio
OBL011250,CLI007192,PR044,34715106.04,27214893.08,619912.61,2019-09-29,2033-12-21,165,19,Bajo
OBL011251,CLI008942,PR010,20872885.31,3203039.6,289901.18,2021-05-25,2031-11-11,21,38,Bajo
OBL011252,CLI006614,PR036,19064801.75,8365697.96,165780.88,2025-02-08,2033-03-21,30,46,Medio
OBL011253,CLI008695,PR016,8544866.73,4453997.84,117052.97,2026-03-20,2036-05-20,57,60,Bajo
OBL011254,CLI005544,PR043,39541357.72,3437967.01,399407.65,2026-05-27,2036-05-14,175,0,Alto
OBL011255,CLI009527,PR041,13282295.49,8615545.72,301870.35,2025-03-03,2027-05-20,98,11,Alto
OBL011256,CLI001600,PR027,27561903.99,2860085.85,626406.91,2024-11-12,2033-05-07,52,90,Bajo
OBL011257,CLI003461,PR004,27192164.18,25279265.53,331611.76,2021-07-22,2031-03-01,67,76,Medio
OBL011258,CLI003484,PR007,4350812.48,1713814.42,98882.1,2025-06-01,2030-01-22,66,86,Medio
OBL011259,CLI009251,PR013,9610777.53,6078414.95,640718.5,2020-04-23,2031-01-10,176,54,Medio
OBL011260,CLI005859,PR018,5030699.1,548397.41,132386.82,2024-02-29,2028-02-10,90,69,Alto
OBL011261,CLI004081,PR046,23577678.1,10181580.46,318617.27,2022-12-24,2035-06-19,92,18,Medio
OBL011262,CLI006195,PR022,25765208.32,18978865.85,1431400.46,2025-09-03,2033-03-07,42,27,Medio
OBL011263,CLI005571,PR050,16644087.59,6434362.51,1280314.43,2020-01-27,2036-02-27,129,20,Alto
OBL011264,CLI001721,PR038,13267083.63,7185238.01,144207.43,2026-04-09,2028-11-24,103,73,Medio
OBL011265,CLI003265,PR025,5292587.68,4390272.95,68734.9,2022-05-16,2027-06-14,171,18,Medio
OBL011266,CLI005267,PR035,30558047.05,16315545.42,710652.26,2024-11-27,2035-06-04,47,89,Alto
OBL011267,CLI009301,PR042,41369505.63,20299620.11,636453.93,2022-03-09,2032-03-26,60,112,Alto
OBL011268,CLI002208,PR009,26755004.41,12103875.33,477767.94,2019-07-19,2030-07-20,101,83,Medio
OBL011269,CLI005314,PR050,29171399.54,16246817.36,662986.35,2026-04-12,2034-01-09,43,95,Alto
OBL011270,CLI000406,PR038,32126007.6,26390098.67,349195.73,2024-04-08,2028-05-27,174,1,Bajo
OBL011271,CLI006191,PR028,25179919.03,19820196.27,270751.82,2022-03-17,2030-02-18,120,13,Alto
OBL011272,CLI005793,PR002,45925568.37,274492.7,389199.73,2018-08-17,2031-04-24,143,70,Medio
OBL011273,CLI000665,PR048,17515042.14,2081000.03,500429.78,2022-08-17,2028-06-26,72,104,Medio
